Model,Scenario,Category,Category_name,Category_subset,Subset_Ch4,Category_Vetting_historical,IMP_marker,Literature Reference (if applicable),Policy_category,Policy_category_name,Project_study,CO2 emissions 2030 Gt CO2/yr,CO2 emissions 2050 Gt CO2/yr,CO2 emissions 2100 Gt CO2/yr,COVID,GDP|MER-per-capita-in-2100,GDP|MER-per-capita-in-2100_bin,GHG emissions 2030 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2050 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2100 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions reductions 2019-2030 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2040 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2020 % modelled Native,CO2 emissions reductions 2019-2030 % modelled Native,CO2 emissions reductions 2019-2040 % modelled Native,CO2 emissions reductions 2019-2050 % modelled Native,CO2 emissions reductions 2019-2100 % modelled Native,CH4 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2050 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2030 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2040 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2050 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2030 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2040 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2050 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2020 % modelled Native-with-Infilled,GHG emissions reductions 2019-2030 % modelled Native-with-Infilled,GHG emissions reductions 2019-2040 % modelled Native-with-Infilled,GHG emissions reductions 2019-2050 % modelled Native-with-Infilled,GHG emissions reductions 2019-2100 % modelled Native-with-Infilled,Year of 50% CO2 emissions reductions 2019 modelled vs Harmonized-Infilled,Peak Emissions|CO2,Peak Emissions|GHGs,Population-in-2100,Population-in-2100_bin,Time horizon,Vetting_future,Vetting_historical,Climate impacts,Regional_scope,Scenario_scope,Sectoral_scope,Ssp_family,Technology_category_name,Year of peak CO2 Emissions (Harm-Infilled),Year of peak GHG Emissions,Year of netzero CO2 emissions (Harm-Infilled) Table SPM2,Year of netzero GHG emissions (Harm-Infilled) Table SPM2,"Cumulative net-negative CO2 (post net-zero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020 to netzero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020-2100, Gt CO2) (Harm-Infilled)",Median peak warming (MAGICCv7.5.3),P33 peak warming (MAGICCv7.5.3),P67 peak warming (MAGICCv7.5.3),Median warming in 2100 (MAGICCv7.5.3),Median year of peak warming (MAGICCv7.5.3),Median warming at year of netzero Emissions|CO2 (MAGICCv7.5.3),P67 warming at year of netzero (MAGICCv7.5.3) (Harm-Infilled),Exceedance Probability 1.5C (MAGICCv7.5.3),Exceedance Probability 2.0C (MAGICCv7.5.3),Exceedance Probability 3.0C (MAGICCv7.5.3),Category_FaIRv1.6.2,Category_name_FaIRv1.6.2,Median peak warming (FaIRv1.6.2),P33 peak warming (FaIRv1.6.2),P67 peak warming (FaIRv1.6.2),Median warming in 2100 (FaIRv1.6.2),Median year of peak warming (FaIRv1.6.2),Exceedance Probability 1.5C (FaIRv1.6.2),Exceedance Probability 2.0C (FaIRv1.6.2),Exceedance Probability 3.0C (FaIRv1.6.2),IMP_color_rgb,IMP_color_hex,Category_color_rgb,Category_color_hex
AIM/CGE 2.0,EMF30_Baseline,failed-vetting,failed-vetting,C7,NA,failed_Vetting_historical_failed-vetting,non-IMP,http://doi.org/10.1007/s10584-020-02938-5,P1a,P1a: Baseline,EMF30,49.8677363,57.569993,68.3668588,FALSE,,,67.21011774,78.06630168,94.13249016,-14.48642788,-25.48841632,-32.97896684,-15.09860708,-26.37196349,-33.13402896,-1.624716201,-13.9300265,-24.75510883,-31.52694135,-56.19393645,-12.74485457,-22.54654672,-31.17687464,-13.40360382,-23.3622001,-31.76223321,-13.81160453,-30.44650679,-50.11345672,-2.250974618,-14.44696435,-25.31154408,-32.95509005,-60.16546777,inf,68.3668588,94.13249016,,,2100,Pass,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,,2100,2100,,inf,0,4644.127838,4644.127838,3.930970762,3.603054084,4.269715842,3.930970762,2100,3.930970762,4.269715842,1,1,0.923333333,C7,C7: limit warming to 4¡C (>50%),3.584379723,3.298851821,3.890496172,3.584379723,2100,1,0.999105945,0.849798838,,,"241, 136, 114",F18872
AIM/CGE 2.0,EMF30_CH4-Only,failed-vetting,failed-vetting,C7,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1007/s10584-019-02437-2,P1d,P1d: Other policies,EMF30,48.3080181,55.3574122,64.6256814,FALSE,,,59.74620296,67.23143593,80.24225881,-5.276879979,-13.07645661,-18.46637041,-11.35803392,-21.2642495,-27.92770133,-1.611306721,-10.42454741,-19.92286669,-26.53835591,-47.72416465,25.2140314,28.42037812,31.49829835,-13.14519112,-22.96766106,-31.38385063,-13.81428035,-30.45152631,-50.13404379,-1.730501444,-5.71134641,-13.41964989,-18.94741741,-41.58165104,inf,64.6256814,80.24225881,,,2100,Warning,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,,2100,2100,,inf,0,4448.589863,4448.589863,3.37771877,3.102868679,3.669576957,3.37771877,2100,3.37771877,3.669576957,1,0.998333333,0.728333333,C7,C7: limit warming to 4¡C (>50%),3.173565897,2.930260468,3.455899275,3.173565897,2100,1,0.996423782,0.619579794,,,"241, 136, 114",F18872
AIM/CGE 2.0,EMF30_ClimPolicy,failed-vetting,failed-vetting,C3y_+veGHGs,Limit to 2C (>67%) immediate 2020 action,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1007/s10584-020-02938-5,P2,P2: Immediate global action,EMF30,25.1178857,14.1194916,-4.4468025,FALSE,,,31.68698842,20.04937301,0.444517299,42.62614421,50.64222934,63.69772285,42.2807397,52.34212749,69.91847119,-1.146534708,39.5870244,49.09503196,66.04011533,110.6953497,40.6928331,44.88956235,48.60747718,38.0956047,30.94698305,20.32199188,79.95104733,88.82699654,89.8922596,-1.327893124,40.16430433,47.85079723,60.64578909,97.09904666,2038,42.053666,55.45740718,,,2100,Warning,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2020,2079,inf,-61870.91472,855.3418674,793.5705428,1.621665039,1.5019201,1.763941178,1.501405721,2059,1.583445508,1.722706466,0.671666667,0.148333333,0,C1,C1: limit warming to 1.5¡C (>50%) with no or limited overshoot,1.563708979,1.440560651,1.689103852,1.497965376,2070,0.590075995,0.091193563,0.000894055,,,"111, 120, 153",6F7899
AIM/CGE 2.0,EMF30_ClimPolicy+SLCF,failed-vetting,failed-vetting,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1007/s10584-020-02938-5,P2c,P2c: Other policies + Immediate global action,EMF30,24.205602,14.2828033,-4.1027663,FALSE,,,30.80455868,19.86259197,0.788837932,43.05624731,50.69858143,63.28301482,45.74060262,53.07869965,69.90963643,-1.047230904,42.76507731,49.96896529,66.22785326,109.7011226,28.10248505,41.41263207,45.08763732,39.43060408,31.90486529,20.87154464,79.9735598,88.83467687,89.89617924,-0.986215756,40.42431922,47.99334528,60.43184243,96.47312086,2036,42.7345568,54.30853154,,,2100,Warning,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2015,2080,inf,-54861.74058,836.533018,781.7282646,1.628153208,1.499353353,1.765770302,1.499450929,2059,1.588607109,1.721350261,0.668333333,0.148333333,0.003333333,C1,C1: limit warming to 1.5¡C (>50%) with no or limited overshoot,1.547079739,1.424224615,1.673129399,1.490976573,2070,0.565936522,0.086276263,0.000894055,,,"151, 206, 228",97CEE4
AIM/CGE 2.0,EMF30_D_BCOC-Red,failed-vetting,failed-vetting,C7,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1007/s10584-020-02938-5,P0,P0: Diagnostic,EMF30,49.8677363,57.569993,68.3668588,FALSE,,,67.21011774,78.06630168,94.13249016,-14.48642788,-25.48841632,-32.97896684,-15.09860708,-26.37196349,-33.13402896,-1.624716201,-13.9300265,-24.75510883,-31.52694135,-56.19393645,-12.74485457,-22.54654672,-31.17687464,-13.40360382,-23.3622001,-31.76223321,-13.81160453,-30.44650679,-50.11345672,-2.250974618,-14.44696435,-25.31154408,-32.95509005,-60.16546777,inf,68.3668588,94.13249016,,,2100,Pass,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,,2100,2100,,inf,0,4644.127838,4644.127838,3.939356911,3.60821277,4.281527038,3.939356911,2100,3.939356911,4.281527038,1,1,0.921666667,C7,C7: limit warming to 4¡C (>50%),3.588333235,3.305453491,3.897229557,3.588333235,2100,1,0.999105945,0.850245865,,,"241, 136, 114",F18872
AIM/CGE 2.0,EMF30_D_CH4-ClimPolicy,failed-vetting,failed-vetting,C7,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1007/s10584-020-02938-5,P0,P0: Diagnostic,EMF30,48.3838969,55.1818655,62.7603717,FALSE,,,59.31002259,65.59405008,74.84987754,-3.250266659,-9.912622585,-14.18985975,-11.95928354,-21.42674223,-27.93100832,-1.586038834,-11.06031334,-20.16362049,-26.66435871,-44.06004875,36.40730544,43.22508967,51.1084348,-13.16621806,-22.98519297,-31.37903025,-13.81293216,-30.44948859,-50.13054215,-1.920237172,-3.638219498,-10.23826756,-14.68700554,-30.63977081,inf,62.7603717,74.84987754,,,2100,Warning,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,,2100,2100,,inf,0,4384.303145,4384.303145,3.171246335,2.892161569,3.449445756,3.171246335,2100,3.171246335,3.449445756,1,0.995,0.603333333,C7,C7: limit warming to 4¡C (>50%),3.024640231,2.787142745,3.292647189,3.024640231,2100,1,0.992847564,0.518104604,,,"241, 136, 114",F18872
AIM/CGE 2.0,EMF30_D_CO2-Only,failed-vetting,failed-vetting,C5,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1007/s10584-020-02938-5,P0,P0: Diagnostic,EMF30,27.9499986,9.2605874,-4.2978107,FALSE,,,43.84331763,27.05999361,16.58744736,22.60003535,36.69383183,52.22892195,34.95103641,57.68851373,82.07956673,-1.133850181,32.71907589,54.32415593,77.70801756,110.3456419,-7.605194257,-14.27313505,-19.70937823,-9.4230567,-17.18195928,-23.51715972,-13.07739545,-29.16901051,-48.22620264,-1.72005722,20.92678848,34.43442728,49.48226351,69.48394019,2037,42.0132602,57.22719904,,,2100,Warning,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2020,2059,inf,-243730.4994,726.3567249,482.9240841,2.059738555,1.899137842,2.261383554,2.059738555,2100,1.96965572,2.134247732,0.965,0.551666667,0.061666667,C4,C4: limit warming to 2¡C (>50%),1.881139491,1.745534437,2.034189679,1.862758259,2095,0.915958873,0.362539115,0.004470273,,,"140, 167, 208",8CA7D0
AIM/CGE 2.0,EMF30_D_Frozen-CH4,failed-vetting,failed-vetting,C7,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1007/s10584-020-02938-5,P0,P0: Diagnostic,EMF30,49.8677363,57.569993,68.3668588,FALSE,,,67.66670888,78.99365325,96.22544772,-14.92660384,-26.29950662,-34.16453147,-15.09860708,-26.37196349,-33.13402896,-1.624716201,-13.9300265,-24.75510883,-31.52694135,-56.19393645,-14.9833641,-26.66740188,-37.16351756,-13.40360382,-23.3622001,-31.76223321,-13.81160453,-30.44650679,-50.11345672,-2.293276231,-14.8263988,-26.02125452,-33.99745973,-62.94116536,inf,68.3668588,96.22544772,,,2100,Pass,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,,2100,2100,,inf,0,4644.127838,4644.127838,3.995124126,3.661938828,4.343858744,3.995124126,2100,3.995124126,4.343858744,1,1,0.938333333,C7,C7: limit warming to 4¡C (>50%),3.635841769,3.350447819,3.948130419,3.635841769,2100,1,0.999552973,0.867679928,,,"241, 136, 114",F18872
AIM/CGE 2.0,EMF30_D_Frozen-EF,failed-vetting,failed-vetting,C6,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1007/s10584-020-02938-5,P0,P0: Diagnostic,EMF30,49.8677363,57.569993,68.3668588,FALSE,,,67.66670888,78.99365325,96.22544782,-14.92660384,-26.29950662,-34.16453147,-15.09860708,-26.37196349,-33.13402896,-1.624716201,-13.9300265,-24.75510883,-31.52694135,-56.19393645,-14.9833641,-26.66740188,-37.16351756,-13.40360382,-23.3622001,-31.76223321,-13.81160453,-30.44650679,-50.11345672,-2.293276231,-14.8263988,-26.02125452,-33.99745973,-62.94116553,inf,68.3668588,96.22544782,,,2100,Pass,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,,2100,2100,,inf,0,4644.127838,4644.127838,2.987693554,2.816783932,3.207478474,2.987693554,2100,2.987693554,3.207478474,1,1,0.486666667,C6,C6: limit warming to 3¡C (>50%),2.932102845,2.757326696,3.139720537,2.932102845,2100,1,0.993741618,0.440768887,,,"250, 193, 130",FAC182
AIM/CGE 2.0,EMF30_D_Frozen-EF-EndU,failed-vetting,failed-vetting,C7,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1007/s10584-020-02938-5,P0,P0: Diagnostic,EMF30,49.8677363,57.569993,68.3668588,FALSE,,,67.21011774,78.06630168,94.13249026,-14.48642788,-25.48841632,-32.97896684,-15.09860708,-26.37196349,-33.13402896,-1.624716201,-13.9300265,-24.75510883,-31.52694135,-56.19393645,-12.74485457,-22.54654672,-31.17687464,-13.40360382,-23.3622001,-31.76223321,-13.81160453,-30.44650679,-50.11345672,-2.250974618,-14.44696435,-25.31154408,-32.95509005,-60.16546794,inf,68.3668588,94.13249026,,,2100,Pass,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,,2100,2100,,inf,0,4644.127839,4644.127839,3.863968774,3.574258416,4.179904854,3.863968774,2100,3.863968774,4.179904854,1,1,0.926666667,C7,C7: limit warming to 4¡C (>50%),3.643768828,3.355675797,3.9387377,3.643768828,2100,1,0.999552973,0.877961556,,,"241, 136, 114",F18872
AIM/CGE 2.0,EMF30_D_Frozen-EF-SLCF,failed-vetting,failed-vetting,C8,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1007/s10584-020-02938-5,P0,P0: Diagnostic,EMF30,49.8677363,57.569993,68.3668588,FALSE,,,67.66670888,78.99365325,96.22544772,-14.92660384,-26.29950662,-34.16453147,-15.09860708,-26.37196349,-33.13402896,-1.624716201,-13.9300265,-24.75510883,-31.52694135,-56.19393645,-14.9833641,-26.66740188,-37.16351756,-13.40360382,-23.3622001,-31.76223321,-13.81160453,-30.44650679,-50.11345672,-2.293276231,-14.8263988,-26.02125452,-33.99745973,-62.94116536,inf,68.3668588,96.22544772,,,2100,Pass,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,,2100,2100,,inf,0,4644.127838,4644.127838,4.012066654,3.70033603,4.353622542,4.012066654,2100,4.012066654,4.353622542,1,1,0.95,C7,C7: limit warming to 4¡C (>50%),3.637351835,3.358803875,3.938192804,3.637351835,2100,1,0.999552973,0.876173447,,,"189, 113, 97",BD7161
AIM/CGE 2.0,EMF30_SLCF,failed-vetting,failed-vetting,C7,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1007/s10584-020-02938-5,P1d,P1d: Other policies,EMF30,48.236053,55.2983845,64.6150967,FALSE,,,59.73001007,67.2144509,80.23423484,-5.277925103,-13.06823279,-18.46972603,-11.36141357,-21.25512071,-27.9336481,-1.608261915,-10.4499928,-19.96126477,-26.62118457,-47.9544142,25.20903104,28.41573355,31.4931475,-13.13545021,-22.97125014,-31.39801639,-13.81426375,-30.45143555,-50.13409257,-1.7263633,-5.722742576,-13.43902426,-18.99978121,-41.7509731,inf,64.6150967,80.23423484,,,2100,Warning,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,,2100,2100,,inf,0,4445.292591,4445.292591,3.380911338,3.101314818,3.674938555,3.380911338,2100,3.380911338,3.674938555,1,0.998333333,0.728333333,C7,C7: limit warming to 4¡C (>50%),3.162835047,2.918812599,3.447614206,3.162835047,2100,1,0.996423782,0.614662494,,,"241, 136, 114",F18872
AIM/CGE 2.0,EMF30_Slower-Action,failed-vetting,failed-vetting,C5,NDCs announced prior to COP26,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1007/s10584-020-02938-5,P1c,P1c: NDC,EMF30,39.208705,31.3804573,12.1818322,FALSE,,,53.39173574,43.50715224,21.62719647,3.81183558,11.35618083,21.61945936,5.914941834,13.31173694,26.00572907,-1.09901085,5.246339985,12.1714784,24.16446342,70.5607929,-0.687223842,11.11615858,19.23684194,-0.578662523,4.496798388,3.073106629,-13.61345974,-30.02541283,-49.52062238,-1.395515702,2.722010236,9.885629447,19.70864082,59.53730179,2071,41.8343871,55.80522321,,,2100,Warning,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2020,,inf,0,2068.542047,2068.542047,2.347428156,2.141375686,2.570852972,2.345034188,2100,2.345034188,2.567156626,0.991666667,0.783333333,0.135,C5,C5: limit warming to 2.5¡C (>50%),2.218041171,2.04107021,2.403513129,2.217374115,2100,0.988824318,0.703620921,0.055431381,,,"140, 167, 208",8CA7D0
AIM/CGE 2.0,EMF30_Slower-Action+SLCF,failed-vetting,failed-vetting,C5,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1007/s10584-020-02938-5,P1d,P1d: Other policies,EMF30,39.8644034,30.8256035,9.3866272,FALSE,,,50.53474974,40.77340316,19.50683268,7.05100099,14.65184263,25.00512954,4.058083493,13.3977238,27.25030641,-1.074421635,3.435083565,12.20528171,25.33007967,77.26244986,25.61197128,29.43958821,32.98777334,-3.061006072,4.066414614,2.734683972,-13.61846314,-30.00943585,-49.50583228,-1.059693874,5.772664211,12.97088558,22.89981548,62.53134085,2068,41.7260395,54.38143018,,,2100,Warning,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2020,,inf,0,1975.433643,1975.433643,2.277949328,2.083307611,2.489771001,2.27661731,2100,2.27661731,2.489771001,0.986666667,0.731666667,0.121666667,C5,C5: limit warming to 2.5¡C (>50%),2.169424649,1.997440332,2.349334457,2.16912289,2100,0.983907018,0.666517658,0.048278945,,,"140, 167, 208",8CA7D0
AIM/CGE 2.0,EMF30_Slower-to-faster,failed-vetting,failed-vetting,C3x_NZGHGs,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1007/s10584-020-02938-5,P3b,P3b: NDC + Delayed global action,EMF30,39.2115617,11.0844114,-4.8945099,FALSE,,,53.39258974,16.18559052,-0.14370093,3.81029705,57.17495604,70.84076365,5.907543815,59.33700648,77.45351349,-1.09901085,5.239436345,55.72947614,73.21287328,111.8283102,-0.673187752,50.26623024,55.28209506,-0.557681109,36.72852844,27.48518789,-13.61313963,89.9805521,90.9275597,-1.395515702,2.720632231,54.21833227,67.62711814,98.16561493,2039,41.8343871,55.80522321,,,2100,Warning,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2020,2072,2100,-92508.69946,897.7480007,805.2808567,1.716519674,1.594161664,1.849852326,1.507455788,2049,1.642572179,1.788114937,0.798333333,0.19,0.003333333,C3,C3: limit warming to 2¡C (>67%),1.620568691,1.50726394,1.741280309,1.50315759,2049,0.682610639,0.110415735,0.000894055,,,"111, 120, 153",6F7899
AIM/CGE 2.0,EMF30_Slower-to-faster+SLCF,failed-vetting,failed-vetting,C2,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1007/s10584-020-02938-5,P3c,P3c: Other policies + Delayed global action,EMF30,39.3193242,5.0178601,-4.3615539,FALSE,,,49.88559764,9.259699479,0.292274181,8.496004943,55.55773817,83.01514795,5.845107533,58.3557746,92.80664901,-1.118469872,5.215141759,54.83896918,87.90373009,110.5141499,25.68379604,44.58688481,56.07927499,-0.886643233,36.25991255,33.35980687,-13.61467053,89.97538819,90.96476865,-1.101857005,7.228253716,52.55144489,79.40580215,97.34073034,2039,41.9466777,54.56773707,,,2100,Warning,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2020,2053,2059,-300368.5611,791.7630481,491.6122627,1.665465856,1.541345281,1.794771737,1.28886315,2049,1.632457993,1.76346889,0.738333333,0.146666667,0,C1,C1: limit warming to 1.5¡C (>50%) with no or limited overshoot,1.564708414,1.449793262,1.687775343,1.324280663,2049,0.596781404,0.071524363,0.000447027,,,"119, 134, 99",778663
AIM/CGE 2.0,EMF30_Slower-to-faster+SLCF+HFC,failed-vetting,failed-vetting,C2,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1007/s10584-020-02938-5,P3c,P3c: Other policies + Delayed global action,EMF30,39.307023,5.0483741,-4.3623622,FALSE,,,48.75716611,9.558575828,0.630775006,10.34447884,54.95325562,82.42352528,5.876839391,58.31542737,92.72896167,-1.118470226,5.244796133,54.80095048,87.8301718,110.5160983,25.68297992,44.57861855,56.06628245,-0.888689282,36.24007557,33.32567764,59.49432512,69.03756735,69.72734657,-1.06862948,8.951021008,51.93602381,78.80698299,96.74803789,2039,41.9466781,54.39946571,,,2100,Warning,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2020,2053,2059,-299945.4842,792.0687219,492.3080131,1.653436508,1.534450561,1.79295839,1.289195745,2049,1.62552538,1.758798779,0.731666667,0.143333333,0,C1,C1: limit warming to 1.5¡C (>50%) with no or limited overshoot,1.565994486,1.452091678,1.69104751,1.337551728,2050,0.603039785,0.071524363,0.000447027,,,"119, 134, 99",778663
AIM/CGE 2.0,SFCM_SSP2_Bio_1p5Degree,failed-vetting,failed-vetting,C3y_+veGHGs,Limit to 2C (>67%) immediate 2020 action,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1080/17583004.2018.1477374,P2,P2: Immediate global action,Fujimori 2018,19.323664,8.5121092,8.9871215,FALSE,31254.97358,Low,27.56338259,14.6639016,15.17225986,48.85592756,62.68743087,72.79101564,51.45481675,66.88114767,79.47453799,-0.184653834,50.41878288,65.64523697,78.15938352,76.9405832,39.20849758,51.10850096,57.99083177,34.44773773,34.51394818,25.60266965,79.25817743,88.38349689,89.39349841,0.010624174,48.08187667,61.70576721,71.74195436,69.88637267,2030,39.0457254,54.30853154,8990.6331,Medium,2100,Warning,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,T1: Non-standard technology assumptions,2020,2015,,inf,0,940.1727994,940.1727994,1.596835652,1.456415959,1.742257387,1.579224671,2100,1.579224671,1.739517883,0.613333333,0.153333333,0.003333333,C3,C3: limit warming to 2¡C (>67%),1.541069732,1.418625871,1.675263431,1.538831032,2100,0.54984354,0.098793026,0.000894055,,,"111, 120, 153",6F7899
AIM/CGE 2.0,SFCM_SSP2_Bio_2Degree,failed-vetting,failed-vetting,C4,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1080/17583004.2018.1477374,P2,P2: Immediate global action,Fujimori 2018,31.0420858,20.3828581,14.1625939,FALSE,31596.44008,Low,41.47424353,28.33519556,21.76016788,23.0469876,39.71174227,47.42571606,20.92863246,39.42549023,49.00450906,-0.184653834,20.35131661,38.38476323,47.70107196,63.66120612,25.19411543,39.52647332,45.5996389,18.41160838,20.91237845,11.17863118,79.02432742,88.27496679,89.30894567,0.009715,22.14517374,38.35984438,45.72309535,57.08659705,2051,39.0457254,54.30853154,8990.6331,Medium,2100,Warning,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,T1: Non-standard technology assumptions,2020,2015,,inf,0,1624.915624,1624.915624,1.993622307,1.812069666,2.17840575,1.993622307,2100,1.993622307,2.17840575,0.903333333,0.496666667,0.04,C4,C4: limit warming to 2¡C (>50%),1.888305814,1.729819343,2.053274424,1.888305814,2100,0.903889137,0.382655342,0.010281627,,,"167, 198, 130",A7C682
AIM/CGE 2.0,SFCM_SSP2_Bio_Baseline,failed-vetting,failed-vetting,C8,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1080/17583004.2018.1477374,P1a,P1a: Baseline,Fujimori 2018,51.2800761,59.5896308,72.0379523,FALSE,32104.30198,Low,67.27410117,79.72085242,99.52535901,-15.40622326,-27.29914788,-36.758163,-15.46620629,-27.36912853,-36.23988256,-1.670112338,-14.06827233,-24.76350455,-32.55218696,-60.24244475,-12.65136001,-22.76222845,-31.70114112,-12.79192774,-22.75113879,-31.20625991,-21.46930942,-43.05835419,-67.07860163,-1.659991698,-14.52365811,-25.60710324,-34.35583765,-65.09963424,inf,72.0379523,99.52535901,8990.6331,Medium,2100,Pass,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,T1: Non-standard technology assumptions,2100,2100,,inf,0,4804.693115,4804.693115,4.015373846,3.700220151,4.387286482,4.015373846,2100,4.015373846,4.387286482,1,1,0.953333333,C7,C7: limit warming to 4¡C (>50%),3.686360345,3.388465945,3.996703101,3.686360345,2100,1,0.999552973,0.880643719,,,"189, 113, 97",BD7161
AIM/CGE 2.0,SFCM_SSP2_EEEI_1p5Degree,failed-vetting,failed-vetting,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1080/17583004.2018.1477374,P2,P2: Immediate global action,Fujimori 2018,18.467693,6.4438421,3.530774,FALSE,31271.65761,Low,26.92400662,12.25126459,8.890735953,50.04671053,66.55723704,77.26969187,52.70594449,71.95376012,84.90967052,-0.102563259,51.12118728,70.09829843,82.94495413,90.65502978,40.43028333,51.94890855,60.16109109,36.26905065,36.15600796,29.57270398,79.22319549,88.36953052,89.38616297,0.008108867,48.81176982,65.11228183,75.68892836,81.56037044,2030,37.8213648,54.30853154,8990.6331,Medium,2100,Warning,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2015,,inf,0,701.485634,701.485634,1.544294059,1.42726732,1.665374972,1.426780135,2048,1.426780135,1.574002686,0.561666667,0.105,0,C1,C1: limit warming to 1.5¡C (>50%) with no or limited overshoot,1.463372886,1.356119067,1.578190006,1.413095397,2049,0.443451051,0.043808672,0.000447027,,,"151, 206, 228",97CEE4
AIM/CGE 2.0,SFCM_SSP2_EEEI_2Degree,failed-vetting,failed-vetting,C4,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1080/17583004.2018.1477374,P2,P2: Immediate global action,Fujimori 2018,29.9744845,17.9543118,8.8371301,FALSE,31605.44945,Low,41.19128295,25.92352678,15.90554811,23.58313309,43.05051373,51.9074291,21.66751536,43.76202041,54.75431896,-0.102563259,20.6659319,41.94664704,52.47996358,76.61059088,24.99502259,40.08103363,46.5924375,18.94732601,22.69993887,14.04882425,78.99880271,88.25946527,89.29526861,0.005663861,22.46981834,41.25627723,49.62142002,67.72928517,2047,37.8213648,54.30853154,8990.6331,Medium,2100,Warning,Fail,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2015,,inf,0,1382.481384,1382.481384,1.877046691,1.70187153,2.059655499,1.877046691,2100,1.877046691,2.059655499,0.836666667,0.38,0.021666667,C3,C3: limit warming to 2¡C (>67%),1.779390503,1.626764236,1.934765754,1.779390503,2100,0.821189093,0.27000447,0.004470273,,,"167, 198, 130",A7C682
